Id	pop	system	habitat	ind	sex	species	centroid _size	BD	SL	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17
Ru1_15_r_KB_H6_f_0_Hsta	Ru1	Rusizi_Hsta	r	KBH6	f	Hsta	70.60005202	17.64434041	50.72345418	-0.288679263	0.012854676	-0.236363917	-0.036068064	-0.229316575	0.027473546	-0.159962295	0.029041819	-0.195623348	0.058244576	-0.193655826	-0.001729731	-0.122232521	-0.09486539	-0.028416651	-0.110253936	-0.030674457	-0.067695279	-0.043966023	-0.021559944	-0.088793438	0.066200298	-0.059196582	0.138011124	0.318521113	0.063371864	0.428145107	0.069604109	0.434594193	-0.021983999	0.317631216	-0.034985883	0.177989266	-0.075659786
Ru1_15_r_KB_H7_f_0_Hsta	Ru1	Rusizi_Hsta	r	KBH7	f	Hsta	70.98349936	18.25883757	50.35182381	-0.284775334	0.020084426	-0.234461709	-0.035595897	-0.228073522	0.02407987	-0.165012065	0.023998396	-0.196134241	0.051629102	-0.194858611	-0.004680984	-0.127491604	-0.086670767	-0.023492092	-0.112786871	-0.033412512	-0.070571394	-0.051234679	-0.02180017	-0.080425301	0.070360244	-0.061863475	0.141788734	0.330247181	0.064257641	0.423678527	0.065670542	0.425435977	-0.01712824	0.324443512	-0.02987859	0.177429947	-0.082756041
Ru1_15_r_KB_H8_f_0_Hsta	Ru1	Rusizi_Hsta	r	KBH8	f	Hsta	67.96712281	17.55921534	48.29791092	-0.291789175	0.021101179	-0.237732154	-0.054149613	-0.238369813	0.038008371	-0.160821237	0.039557721	-0.201776667	0.073635138	-0.198392421	-9.95E-04	-0.110689423	-0.097800954	-0.024156706	-0.119793058	-0.026447878	-0.075577722	-0.038592601	-0.029399168	-0.07423374	0.066140926	-0.052351333	0.137344299	0.312323714	0.064762286	0.417934539	0.070681145	0.433110161	-0.012712478	0.318544985	-0.036025383	0.17343975	-0.084778017
Ru1_15_r_KB_A3_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBA3	m	Hsta	84.53384699	21.88197279	59.56785864	-0.276742785	0.012214908	-0.227574849	-0.039875645	-0.229648976	0.027749474	-0.16261776	0.030420863	-0.195725415	0.06206301	-0.193041202	-0.005545767	-0.137392084	-0.087592482	-0.031991612	-0.118152987	-0.029810044	-0.06260182	-0.046920221	-0.021909539	-0.092177949	0.062084566	-0.056362928	0.139821373	0.326937098	0.068661384	0.426407367	0.068009232	0.428302307	-0.015818308	0.328589417	-0.030216645	0.169769636	-0.089311617
Ru1_15_r_KB_A7_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBA7	m	Hsta	61.79136991	15.48969765	43.58690092	-0.286953693	0.014906356	-0.249002848	-0.03186187	-0.231286561	0.025656321	-0.165570506	0.028309721	-0.199716978	0.053104839	-0.196834621	-0.00387617	-0.130694177	-0.094070395	-0.005217673	-0.107410617	-0.017511776	-0.064542732	-0.040427925	-0.01680659	-0.084127785	0.070066036	-0.059113817	0.137581022	0.320468586	0.061269014	0.416848314	0.068268535	0.428135303	-0.020699125	0.325207675	-0.036865455	0.175798483	-0.08302889
Ru1_15_r_KB_A9_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBA9	m	Hsta	56.8873826	14.85967413	40.08234573	-0.290104101	0.020724625	-0.245414493	-0.034330655	-0.234201148	0.025016068	-0.166259239	0.02842053	-0.200642863	0.062836096	-0.196380414	-0.00682463	-0.126779418	-0.099739437	-3.74E-04	-0.110133396	-0.020124745	-0.066261758	-0.031286669	-0.020672794	-0.084540366	0.071364258	-0.066435803	0.142745734	0.329953773	0.061709833	0.413382619	0.066815636	0.417636005	-0.02004793	0.320455314	-0.035476674	0.181115306	-0.086145506
Ru1_15_r_KB_B1_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBB1	m	Hsta	54.36464667	13.95538529	38.47530422	-0.29480426	0.014549611	-0.245279586	-0.033860842	-0.235528168	0.026374277	-0.164550597	0.029230785	-0.201471732	0.065086789	-0.199504918	-0.009484029	-0.119352169	-0.097365836	-0.016872551	-0.109718908	-0.015183864	-0.068377514	-0.035956018	-0.019902098	-0.079274526	0.065361627	-0.053396319	0.144495427	0.327758192	0.068981904	0.411335319	0.066473615	0.422313799	-0.02335648	0.317223684	-0.036175881	0.182543714	-0.082312448
Ru1_15_r_KB_B4_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBB4	m	Hsta	56.72470934	14.11782028	40.30266722	-0.284382474	0.021392357	-0.246251376	-0.02940787	-0.230097656	0.022686838	-0.166302736	0.02376048	-0.199655072	0.055917599	-0.197724383	-0.007817114	-0.135702149	-0.091461962	-0.007784066	-0.106561018	-0.021012608	-0.066065884	-0.036140526	-0.023115064	-0.084711468	0.065773039	-0.062956977	0.136373865	0.321912046	0.063550199	0.425478665	0.063120573	0.424642328	-0.022382419	0.323394045	-0.030436087	0.177294409	-0.07532753
Ru1_15_r_KB_D1_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD1	m	Hsta	83.30413285	21.90742701	58.72122611	-0.283440988	0.028488383	-0.235990889	-0.038406907	-0.231424437	0.02877867	-0.16182563	0.031535187	-0.198738651	0.062987192	-0.197715085	-0.005036597	-0.119758397	-0.097071596	-0.023122657	-0.115168202	-0.028339379	-0.075560795	-0.046633371	-0.028281004	-0.081916865	0.06190037	-0.065360374	0.144591612	0.327019603	0.062539171	0.420751792	0.069746895	0.418124397	-0.01450511	0.328169213	-0.031507738	0.180201717	-0.085029531
Ru1_15_r_KB_D2_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD2	m	Hsta	77.03912787	20.62268998	54.51835458	-0.286021969	0.011626963	-0.232226027	-0.047121623	-0.236399075	0.028089783	-0.163002679	0.030737672	-0.20102486	0.066111948	-0.197813206	-0.008681292	-0.124609913	-0.09538249	-0.014682556	-0.11148851	-0.019492979	-0.06497289	-0.038801124	-0.015536489	-0.08800514	0.069303208	-0.062098634	0.152119792	0.323830978	0.060502612	0.420096251	0.064083564	0.421580471	-0.021336915	0.326378333	-0.034416521	0.17229213	-0.083638811
Ru1_15_r_KB_D3_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD3	m	Hsta	95.3239156	25.88921224	67.25312847	-0.286141417	0.020623241	-0.238620365	-0.034144191	-0.230609251	0.030443232	-0.163629696	0.030887953	-0.198717372	0.06128814	-0.195906073	4.67E-05	-0.118850601	-0.098529519	-0.016242761	-0.116174595	-0.023496197	-0.073369349	-0.034978522	-0.030513618	-0.082836235	0.063894191	-0.06957807	0.150346283	0.325205712	0.069936482	0.418330033	0.068553294	0.418941351	-0.01882714	0.332593918	-0.030228454	0.164535544	-0.094232607
Ru1_15_r_KB_D4_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD4	m	Hsta	83.6601491	20.65094067	59.04518022	-0.280104881	0.021094058	-0.240703421	-0.032695209	-0.226168718	0.026234561	-0.165528641	0.028018868	-0.196715154	0.056570241	-0.194041648	-0.00448312	-0.114859949	-0.097123229	-0.020445624	-0.106241858	-0.028340875	-0.062502761	-0.04945237	-0.01695116	-0.093905771	0.060018467	-0.072370997	0.135408005	0.328739762	0.068918418	0.425147166	0.064278026	0.42633725	-0.020990509	0.330491346	-0.035678168	0.171922526	-0.083874629
Ru1_15_r_KB_D5_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD5	m	Hsta	75.93870681	19.06441823	53.53572786	-0.276964066	0.002630189	-0.235688918	-0.044539283	-0.230799984	0.026895754	-0.166022083	0.028928859	-0.201101342	0.059969623	-0.196202939	-0.004171466	-0.132831367	-0.093247646	-0.015567286	-0.103900326	-0.022315392	-0.059715632	-0.038730225	-0.015561479	-0.093333426	0.073001173	-0.066075042	0.142274717	0.3315538	0.067313759	0.42641371	0.058866786	0.424793703	-0.027892633	0.320939651	-0.032046421	0.171931205	-0.078805974
Ru1_15_r_KB_D6_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD6	m	Hsta	83.48795396	22.67057911	58.23779407	-0.281361141	0.024199183	-0.234615106	-0.038041757	-0.23118526	0.02924195	-0.16651104	0.031555108	-0.198450322	0.066023161	-0.193967066	-0.003934949	-0.132423742	-0.09793304	-0.023014481	-0.12267036	-0.025850257	-0.07207858	-0.035300411	-0.025843706	-0.086731172	0.064578819	-0.055091908	0.147109831	0.319273414	0.070006857	0.414739151	0.074792828	0.420873154	-0.016285121	0.329738761	-0.032976711	0.179877426	-0.097743513
Ru1_15_r_KB_D7_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD7	m	Hsta	81.3671302	23.09009095	57.04517327	-0.279922008	0.013373226	-0.231937253	-0.041363999	-0.232066471	0.029398844	-0.162196551	0.031801915	-0.198547482	0.068012402	-0.195253867	-0.004112758	-0.124449035	-0.095915122	-0.019085962	-0.123852663	-0.024738969	-0.073804045	-0.039832227	-0.020109308	-0.087210323	0.06933077	-0.065647361	0.156219372	0.324282089	0.06981365	0.418944189	0.073901984	0.416730226	-0.022532854	0.329676062	-0.036580249	0.171254944	-0.093581166
Ru1_15_r_KB_D8_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD8	m	Hsta	87.93672685	24.69343429	62.24957135	-0.286544622	0.003042343	-0.227382622	-0.043552243	-0.233717553	0.027921307	-0.165423039	0.031587915	-0.201673643	0.064928619	-0.197857999	-0.005860357	-0.128286475	-0.093613378	-0.007099511	-0.115184368	-0.017295096	-0.06358235	-0.034900251	-0.013670083	-0.088859262	0.071664508	-0.069004976	0.158902483	0.326489133	0.069788098	0.419004347	0.066547739	0.418002097	-0.028336092	0.323028528	-0.039870904	0.171520943	-0.090713236
Ru1_15_r_KB_D9_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBD9	m	Hsta	84.07627295	21.78468489	60.30344042	-0.287441075	0.011660355	-0.234722041	-0.040448773	-0.232890592	0.029070685	-0.160616226	0.030584562	-0.197435747	0.067506388	-0.194373526	-0.007253771	-0.126640249	-0.093078429	-0.016159278	-0.110369024	-0.023456386	-0.065405617	-0.042326853	-0.023277899	-0.082966787	0.063760873	-0.067202337	0.143804669	0.323014118	0.068485026	0.428002481	0.067357484	0.424586552	-0.022499883	0.321253364	-0.03439039	0.169374581	-0.085506257
Ru1_15_r_KB_E1_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBE1	m	Hsta	80.13538375	21.42106314	57.03353881	-0.286750102	0.015489217	-0.23985529	-0.042464818	-0.234485165	0.028290177	-0.158101783	0.032285972	-0.197345513	0.067596669	-0.195225913	-0.007478069	-0.13502614	-0.092487843	-0.016023839	-0.114977455	-0.019862735	-0.070199272	-0.035576039	-0.026283106	-0.081797321	0.065605727	-0.059905543	0.148840759	0.315214954	0.060914252	0.422887288	0.074215954	0.423301153	-0.017875587	0.326425847	-0.039066122	0.172126141	-0.082406455
Ru1_15_r_KB_E2_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBE2	m	Hsta	72.96074375	19.39702687	50.95948826	-0.285952756	0.013539427	-0.236664295	-0.048505229	-0.234929963	0.030470627	-0.166076931	0.033106243	-0.198815316	0.06676665	-0.197184509	-0.002103082	-0.126224224	-0.097997675	-0.018361414	-0.112328321	-0.019590228	-0.068595218	-0.035454564	-0.021079027	-0.084169375	0.067634798	-0.062380968	0.149962002	0.33369919	0.068945232	0.410672129	0.067687599	0.410177323	-0.024849867	0.331349342	-0.033184977	0.179906559	-0.089469182
Ru1_15_r_KB_E3_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBE3	m	Hsta	82.18025729	21.74444944	57.7978358	-0.278403188	0.023116681	-0.23573581	-0.033822295	-0.225494191	0.02950973	-0.168395902	0.031555083	-0.197951874	0.058636722	-0.195477806	0.001998483	-0.118862417	-0.093915356	-0.015904716	-0.112997301	-0.026649175	-0.074970279	-0.04303813	-0.028674448	-0.089079283	0.060739429	-0.07290365	0.145688282	0.324537052	0.066621319	0.423769985	0.07505638	0.430059568	-0.013561729	0.32214811	-0.04105883	0.167381428	-0.093921871
Ru1_15_r_KB_E4_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBE4	m	Hsta	76.66162825	20.10479854	54.65372764	-0.287413905	0.014838926	-0.242467906	-0.039195334	-0.231631177	0.031160486	-0.164582547	0.032055132	-0.197234164	0.063557811	-0.196117636	-0.006348406	-0.129591404	-0.097542477	-0.007179764	-0.112006561	-0.022571848	-0.068136898	-0.03745168	-0.024704405	-0.081543431	0.067746364	-0.065391703	0.143791384	0.325359809	0.069154061	0.424005431	0.064352491	0.417622472	-0.020042794	0.320052823	-0.035291962	0.176136631	-0.083387818
Ru1_15_r_KB_E5_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBE5	m	Hsta	74.95605963	19.96614124	52.07252299	-0.278998098	0.018562345	-0.235733977	-0.035832457	-0.231236126	0.030576232	-0.163318693	0.034132142	-0.198571055	0.066369843	-0.194758584	4.46E-04	-0.132675977	-0.096966502	-0.018233341	-0.116946244	-0.02286058	-0.077660543	-0.040707681	-0.026175237	-0.082023107	0.061879432	-0.064318546	0.145564276	0.326747657	0.068130136	0.413551276	0.078313106	0.425821842	-0.013646784	0.324625718	-0.039292196	0.172689273	-0.097453884
Ru1_15_r_KB_E6_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBE6	m	Hsta	73.96961981	18.79412572	51.99281434	-0.286346793	0.01923885	-0.239274099	-0.033103592	-0.226707085	0.029885258	-0.164285812	0.032680058	-0.196619165	0.061760231	-0.192762024	-0.00260426	-0.134806601	-0.094245087	-0.018991455	-0.11329827	-0.022521106	-0.07174522	-0.037724792	-0.022689949	-0.083041402	0.0629617	-0.062942911	0.137142412	0.320751356	0.064938411	0.41450416	0.078785023	0.43222801	-0.012347049	0.326117472	-0.040548103	0.172422249	-0.09681041
Ru1_15_r_KB_E7_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBE7	m	Hsta	71.17918802	18.08486794	50.81033445	-0.281995113	0.020805858	-0.232325586	-0.040429324	-0.230484851	0.02794075	-0.166708258	0.028744666	-0.198237438	0.059451991	-0.196932229	-0.005357829	-0.129585818	-0.094074675	-0.022790453	-0.109204262	-0.02645839	-0.069560307	-0.036712969	-0.022133211	-0.089185656	0.062290526	-0.061008592	0.142179243	0.327346471	0.067217295	0.430701771	0.069090736	0.42196568	-0.020276651	0.31900705	-0.031937823	0.173404382	-0.084746983
Ru1_15_r_KB_F4_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBF4	m	Hsta	74.62334594	19.74096896	51.98763289	-0.277492266	0.02995071	-0.245036224	-0.026387901	-0.229806165	0.031306145	-0.163869816	0.031908602	-0.19665038	0.064609225	-0.193957955	-0.003148986	-0.134984003	-0.094605807	-0.027634592	-0.123138771	-0.028047425	-0.081800603	-0.042355072	-0.03846346	-0.075853936	0.05472252	-0.053192968	0.140458603	0.318004416	0.076368848	0.41827841	0.078331251	0.421961464	-0.011016885	0.324106563	-0.033977781	0.186529949	-0.09511571
Ru1_15_r_KB_F5_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBF5	m	Hsta	70.66925854	19.15766561	49.98667302	-0.286836537	0.026353966	-0.251501312	-0.034513597	-0.231403209	0.026018752	-0.160607251	0.028101221	-0.197464299	0.063709975	-0.195188839	-0.008627473	-0.129319167	-0.096517739	-0.015740224	-0.118852091	-0.017316025	-0.077241637	-0.035849232	-0.025229796	-0.072726555	0.064711763	-0.058206248	0.149080207	0.319287258	0.067869035	0.419457081	0.073096613	0.425397857	-0.016027626	0.318936088	-0.033549425	0.169080615	-0.088382147
Ru1_15_r_KB_F6_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBF6	m	Hsta	66.2789789	16.28762316	47.84148011	-0.289757682	0.013718929	-0.244885529	-0.041337052	-0.237048514	0.023768519	-0.15808255	0.026877351	-0.198592902	0.058961236	-0.194967084	-0.010059736	-0.115353499	-0.090274535	-0.018658669	-0.099757619	-0.025164422	-0.064429172	-0.038805229	-0.017088949	-0.090517508	0.066092312	-0.059896516	0.142777498	0.322869915	0.063486769	0.431045507	0.06284822	0.420433265	-0.024307568	0.324939521	-0.035446103	0.172441895	-0.075830098
Ru1_15_r_KB_F7_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBF7	m	Hsta	69.66756484	18.09318191	48.93862023	-0.285481643	0.018352383	-0.23432332	-0.040580796	-0.231817413	0.028085579	-0.161353546	0.030444523	-0.19779822	0.065021509	-0.196488368	-0.005509074	-0.135031162	-0.093837127	-0.011043611	-0.112853067	-0.021647188	-0.070311108	-0.042258177	-0.01944868	-0.08720717	0.066232393	-0.064045661	0.141480923	0.329580524	0.066833601	0.415103062	0.072774183	0.42168018	-0.022713597	0.325573577	-0.036183868	0.176558137	-0.087787777
Ru1_15_r_KB_F8_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBF8	m	Hsta	91.36381119	25.0986736	64.23551191	-0.283188293	0.016966968	-0.239857604	-0.03843307	-0.225591331	0.030835425	-0.167003903	0.032812477	-0.196830783	0.061612906	-0.195209798	1.53E-04	-0.118156225	-0.098184156	-0.020807306	-0.121759613	-0.021868635	-0.074119622	-0.041588833	-0.024398928	-0.087789302	0.065692288	-0.064596714	0.149634348	0.329568979	0.074104969	0.418470965	0.069244096	0.415285769	-0.025300863	0.333888144	-0.02920136	0.165274871	-0.08965907
Ru1_15_r_KB_F9_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBF9	m	Hsta	66.61322019	18.79431487	47.86112274	-0.294819054	0.014605336	-0.24328792	-0.040845261	-0.234715928	0.027383205	-0.16471501	0.028547232	-0.200329319	0.062315175	-0.197896197	-0.008400617	-0.099340804	-0.103422534	-0.0175198	-0.11657526	-0.022489007	-0.070575003	-0.040218974	-0.018727267	-0.081659193	0.0695752	-0.056826655	0.163121803	0.329209295	0.076976483	0.423125363	0.059350636	0.406945451	-0.032025	0.320195386	-0.02783835	0.174342367	-0.083465779
Ru1_15_r_KB_G2_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBG2	m	Hsta	63.25210555	16.12004533	44.49988858	-0.287190428	0.003986037	-0.237542712	-0.03809943	-0.239871841	0.02431615	-0.167875992	0.027035936	-0.20558907	0.062003349	-0.20286946	-0.009993072	-0.123729369	-0.088059837	-0.011140266	-0.105097763	-0.014821649	-0.062654978	-0.032481023	-0.013193599	-0.084561209	0.075475623	-0.061090758	0.145052933	0.321174881	0.059936453	0.414427623	0.063444809	0.423450632	-0.030284452	0.324846884	-0.03745521	0.184863756	-0.076412949
Ru1_15_r_KB_G8_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBG8	m	Hsta	93.81994529	25.61540541	66.96625352	-0.284220904	0.015457124	-0.237090756	-0.039745283	-0.225846589	0.031000642	-0.161761264	0.03285602	-0.195359985	0.065433703	-0.192543682	0.001934083	-0.128338485	-0.09987822	-0.016933436	-0.119329026	-0.022926787	-0.07228985	-0.040375186	-0.027221373	-0.086024206	0.064520699	-0.072812579	0.14807367	0.325271671	0.075369803	0.427849271	0.07035078	0.414263598	-0.026380362	0.325280047	-0.032869224	0.171569271	-0.087283187
Ru1_15_r_KB_G9_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBG9	m	Hsta	91.73968951	24.97497517	64.19758557	-0.27892534	0.015430897	-0.233952482	-0.043193134	-0.232672608	0.027632793	-0.165508527	0.02718728	-0.199236834	0.062773022	-0.198527433	-0.006381204	-0.117551435	-0.096344631	-0.009826394	-0.109249888	-0.024260437	-0.068313806	-0.038087519	-0.020632965	-0.094856586	0.070307312	-0.072825639	0.155849486	0.33136906	0.066489132	0.419751343	0.065290565	0.420299283	-0.02607463	0.327131078	-0.039127613	0.167680469	-0.081642614
Ru1_15_r_KB_H1_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBH1	m	Hsta	98.51218568	28.90028768	68.80284268	-0.279598854	0.017337456	-0.239608994	-0.041173712	-0.22910017	0.029407875	-0.166920233	0.032132647	-0.198193159	0.062601605	-0.195916577	-0.001021932	-0.141214579	-0.099442336	-0.002423332	-0.122883954	-0.022425748	-0.081170305	-0.043603738	-0.028961397	-0.078225541	0.070816683	-0.051016004	0.166612963	0.318373588	0.08142302	0.417140342	0.07294548	0.412933762	-0.023820184	0.318401212	-0.03535722	0.181398025	-0.099446689
Ru1_15_r_KB_H2_m_0_Hsta	Ru1	Rusizi_Hsta	r	KBH2	m	Hsta	85.37314099	23.66176502	59.71890805	-0.286339387	0.024145641	-0.242050951	-0.038727734	-0.23127184	0.029473123	-0.159772816	0.030736197	-0.197116939	0.062853404	-0.19407474	-0.005957981	-0.120165739	-0.100063274	-0.014035456	-0.117505652	-0.025994505	-0.074881202	-0.044767256	-0.023651582	-0.086316699	0.063478942	-0.065086519	0.155020736	0.331167279	0.073770866	0.41223375	0.065750422	0.411657678	-0.022285421	0.328100138	-0.032985486	0.183834003	-0.089170999
Ru1_15_r_KB_F2_n_0_Hsta	Ru1	Rusizi_Hsta	r	KBF2	n	Hsta	56.85882282	14.19147951	39.75293544	-0.281817065	0.02829413	-0.240391272	-0.037402713	-0.23726692	0.031310956	-0.165921967	0.033097406	-0.203486672	0.068076164	-0.200261725	-0.004387786	-0.110204747	-0.100448833	-0.021005808	-0.115962053	-0.030399416	-0.072237542	-0.042912423	-0.029545884	-0.082095601	0.059879367	-0.053377223	0.131820029	0.327490702	0.067612156	0.416698934	0.072264939	0.418411117	-0.019260087	0.334074987	-0.031783095	0.172465099	-0.081327153
Ch1_15_l_MN_F3_m_0_Abur	Ch1	Chitili	l	MNF3	m	Abur	95.2104603	24.74995099	66.14628189	-0.272469964	3.37E-04	-0.231358865	-0.041686396	-0.222301053	0.03316212	-0.165998677	0.034851446	-0.194797488	0.061631238	-0.192714144	0.004274727	-0.143301721	-0.089140446	-0.016698042	-0.109500196	-0.036098555	-0.065984105	-0.052954825	-0.014182834	-0.089297025	0.053705029	-0.071201793	0.144917895	0.327393923	0.0770083	0.419785256	0.066111129	0.419778984	-0.02196853	0.334142587	-0.040404083	0.188091402	-0.093132662
Ch1_15_l_MN_F4_m_0_Abur	Ch1	Chitili	l	MNF4	m	Abur	92.70555776	24.39500429	64.50062012	-0.28143444	0.003665814	-0.232882347	-0.042622241	-0.227093953	0.033574088	-0.164835225	0.035426934	-0.197472585	0.067244687	-0.19483576	0.002470924	-0.13638633	-0.093921702	-0.013868394	-0.113083046	-0.033099355	-0.066096238	-0.048928704	-0.025178553	-0.083658438	0.06381221	-0.06135215	0.145840441	0.330778039	0.075175943	0.411285548	0.071306773	0.413529577	-0.022445709	0.333091519	-0.036685538	0.187162994	-0.098484788
Ch1_15_l_MN_F5_m_0_Abur	Ch1	Chitili	l	MNF5	m	Abur	89.98982096	23.84405002	63.06384914	-0.279953711	0.003395426	-0.238481165	-0.045181661	-0.223877191	0.03421567	-0.166816983	0.036142479	-0.195935462	0.063721854	-0.193970746	0.005536229	-0.139549531	-0.092576514	-0.010392601	-0.1118884	-0.029099425	-0.069680194	-0.043572622	-0.019441435	-0.082391732	0.061918489	-0.065356454	0.147413393	0.319143343	0.077721791	0.417804547	0.071284257	0.419522378	-0.024097428	0.32949531	-0.03991172	0.183432045	-0.098572237
Ch1_15_l_MN_F6_m_0_Abur	Ch1	Chitili	l	MNF6	m	Abur	90.48050277	24.10058928	62.58347845	-0.272308554	0.006446468	-0.238256995	-0.036603137	-0.221364729	0.032894888	-0.165932753	0.03538234	-0.194302882	0.061315638	-0.192584937	0.006225492	-0.148579377	-0.089991155	-0.018956601	-0.117391575	-0.040078339	-0.075655237	-0.055863575	-0.026887689	-0.083057693	0.056870709	-0.053871616	0.146919023	0.318140075	0.079755062	0.41715801	0.069480753	0.415745436	-0.016698678	0.335020508	-0.036173773	0.199094021	-0.09588913
Ch1_15_l_MN_F7_m_0_Abur	Ch1	Chitili	l	MNF7	m	Abur	76.9012799	19.98304088	53.47940096	-0.281723464	0.005032418	-0.239846652	-0.043121064	-0.227509804	0.030480146	-0.166503727	0.03337992	-0.19776742	0.061806384	-0.194825995	-7.72E-05	-0.137278286	-0.091032175	-0.00936541	-0.107824879	-0.029275423	-0.06830162	-0.044464524	-0.017121671	-0.086168521	0.064469805	-0.060185517	0.147077842	0.325982005	0.073503899	0.411269229	0.065243761	0.415900274	-0.022947634	0.335205374	-0.037339846	0.186557863	-0.093228131
Ch1_15_l_MN_F8_m_0_Abur	Ch1	Chitili	l	MNF8	m	Abur	61.44082874	16.00850973	42.32061737	-0.281231522	-0.013490949	-0.241788916	-0.043800738	-0.231453312	0.025790861	-0.169230417	0.029004273	-0.202474045	0.057926431	-0.199260893	-0.004297305	-0.140291935	-0.089260596	-0.014659816	-0.106717075	-0.027913059	-0.055068833	-0.043797105	-0.00632551	-0.090175749	0.072596792	-0.033178741	0.15351247	0.33489178	0.068415372	0.404330728	0.061981156	0.411429785	-0.02175598	0.336653635	-0.041197973	0.188149582	-0.087312399
Ch1_15_l_MN_F9_m_0_Abur	Ch1	Chitili	l	MNF9	m	Abur	90.92498894	23.05845187	63.12842161	-0.274418627	0.002507631	-0.235571714	-0.043326498	-0.222623477	0.032616531	-0.165930647	0.034564079	-0.195801498	0.061727834	-0.192722445	0.004708005	-0.143558693	-0.092218575	-0.020804485	-0.108480281	-0.040875318	-0.064867274	-0.055784241	-0.019919351	-0.077156457	0.05464396	-0.062786108	0.141844856	0.331630663	0.073966525	0.417408538	0.067398739	0.41869798	-0.018802495	0.336837813	-0.035216918	0.183458717	-0.091146769
Ch1_15_l_MN_G1_m_0_Abur	Ch1	Chitili	l	MNG1	m	Abur	86.67340376	22.94177744	60.28336569	-0.279455825	9.35E-04	-0.234775459	-0.043077337	-0.223165056	0.033784834	-0.163774097	0.036841874	-0.195181999	0.06480503	-0.192125071	0.005413711	-0.144631699	-0.092922962	-0.022025738	-0.116179643	-0.035699447	-0.069798671	-0.048411324	-0.01947739	-0.082535456	0.061266867	-0.058110609	0.146185327	0.322905972	0.077071982	0.412530922	0.07467935	0.416340672	-0.022011578	0.333646353	-0.041050879	0.194467863	-0.096465634
Ch1_15_l_MN_G2_m_0_Abur	Ch1	Chitili	l	MNG2	m	Abur	78.51086765	20.82365079	54.39976597	-0.275531021	0.006025523	-0.243990456	-0.036633003	-0.220920978	0.029851237	-0.167970982	0.032061282	-0.19618634	0.05718966	-0.193493216	0.002968517	-0.149409351	-0.092165738	-0.01447652	-0.114111023	-0.040399995	-0.070795913	-0.051043692	-0.022534822	-0.086334421	0.058750835	-0.035902074	0.150488662	0.318549355	0.075200348	0.414736693	0.07317653	0.419221213	-0.013703434	0.332355252	-0.039290099	0.190796533	-0.096478562
Ch1_15_l_MN_G3_m_0_Abur	Ch1	Chitili	l	MNG3	m	Abur	60.87820421	16.24108311	42.95459749	-0.284197283	0.001141377	-0.244232348	-0.044527513	-0.234361024	0.029543317	-0.166685573	0.031733251	-0.200739641	0.062555302	-0.199698969	-0.003483568	-0.130913987	-0.093422929	-0.006181009	-0.109286735	-0.027844329	-0.062623251	-0.038444958	-0.014581111	-0.078669016	0.064945966	-0.050286109	0.153895408	0.318178027	0.068425035	0.418755503	0.064192221	0.41977722	-0.024051608	0.321223611	-0.03476108	0.184319886	-0.089694081
